fill,run,LS,avgpu
7270,324293,295,42.9
7270,324293,296,42.9
7270,324293,297,43.0
7270,324293,298,42.9
7270,324293,299,42.8
7270,324293,300,42.7
7270,324293,301,42.7
7270,324293,302,42.7
7270,324293,303,42.7
7270,324293,304,42.7
7270,324293,305,42.6
7270,324293,306,42.6
7270,324293,307,42.5
7270,324293,308,42.5
7270,324293,309,42.5
7270,324293,310,42.6
7270,324293,311,42.6
7270,324293,312,42.5
7270,324293,313,42.5
7270,324293,314,42.5
7270,324293,315,42.4
7270,324293,316,42.4
7270,324293,317,42.3
7270,324293,318,42.3
7270,324293,319,42.3
7270,324293,320,42.3
7270,324293,321,42.3
7270,324293,322,42.2
7270,324293,323,42.2
7270,324293,324,42.1
7270,324293,325,42.1
7270,324293,326,42.1
7270,324293,327,42.1
7270,324293,328,42.1
7270,324293,329,42.1
7270,324293,330,42.0
7270,324293,331,42.0
7270,324293,332,41.9
7270,324293,333,41.8
7270,324293,334,41.8
7270,324293,335,41.7
7270,324293,336,41.7
7270,324293,337,41.8
7270,324293,338,41.8
7270,324293,339,41.7
7270,324293,340,41.6
7270,324293,341,41.8
7270,324293,342,41.7
7270,324293,343,41.6
7270,324293,344,41.6
7270,324293,345,41.6
7270,324293,346,41.5
7270,324293,347,41.5
7270,324293,348,41.5
7270,324293,349,41.4
7270,324293,350,41.4
7270,324293,351,41.3
7270,324293,352,41.3
7270,324293,353,41.2
7270,324293,354,41.2
7270,324293,355,41.2
7270,324293,356,41.2
7270,324293,357,41.2
7270,324293,358,41.2
7270,324293,359,41.2
7270,324293,360,41.1
7270,324293,361,41.1
7270,324293,362,41.1
7270,324293,363,41.0
7270,324293,364,41.0
7270,324293,365,40.9
7270,324293,366,40.9
7270,324293,367,40.8
7270,324293,368,40.8
7270,324293,369,40.7
7270,324293,370,40.7
7270,324293,371,40.7
7270,324293,372,40.7
7270,324293,373,40.7
7270,324293,374,40.7
7270,324293,375,40.7
7270,324293,376,40.7
7270,324293,377,40.7
7270,324293,378,40.6
7270,324293,379,40.7
7270,324293,380,40.7
7270,324293,381,40.6
7270,324293,382,40.6
7270,324293,383,40.5
7270,324293,384,40.5
7270,324293,385,40.5
7270,324293,386,40.4
7270,324293,387,40.4
7270,324293,388,40.4
7270,324293,389,40.4
7270,324293,390,40.3
7270,324293,391,40.3
7270,324293,392,40.3
7270,324293,393,40.3
7270,324293,394,40.3
7270,324293,395,40.3
7270,324293,396,40.2
7270,324293,397,40.3
7270,324293,398,40.2
7270,324293,399,40.1
7270,324293,400,40.1
7270,324293,401,40.0
7270,324293,402,40.0
7270,324293,403,40.0
7270,324293,404,39.9
7270,324293,405,39.9
7270,324293,406,39.9
7270,324293,407,39.9
7270,324293,408,39.9
7270,324293,409,39.9
7270,324293,410,39.9
7270,324293,411,39.9
7270,324293,412,39.9
7270,324293,413,39.8
7270,324293,414,39.8
7270,324293,415,39.7
7270,324293,416,39.6
7270,324293,417,39.6
7270,324293,418,39.5
7270,324293,419,39.5
7270,324293,420,39.5
7270,324293,421,39.5
7270,324293,422,39.5
7270,324293,423,39.5
7270,324293,424,39.7
7270,324293,425,39.6
7270,324293,426,39.6
7270,324293,427,39.5
7270,324293,428,39.5
7270,324293,429,39.5
7270,324293,430,39.5
7270,324293,431,39.4
7270,324293,432,39.4
7270,324293,433,39.3
7270,324293,434,39.3
7270,324293,435,39.2
7270,324293,436,39.2
7270,324293,437,39.1
7270,324293,438,39.2
7270,324293,439,31.9
7270,324293,440,38.7
7270,324293,441,39.6
7270,324293,442,39.1
7270,324293,443,39.2
7270,324293,444,40.1
7270,324293,445,40.1
7270,324293,446,40.0
7270,324293,447,40.0
7270,324293,448,40.0
7270,324293,449,40.0
7270,324293,450,39.9
7270,324293,451,39.9
7270,324293,452,39.9
7270,324293,453,39.9
7270,324293,454,39.9
7270,324293,455,39.8
7270,324293,456,39.7
7270,324293,457,39.8
7270,324293,458,39.7
7270,324293,459,39.7
7270,324293,460,39.7
7270,324293,461,39.7
7270,324293,462,39.7
7270,324293,463,39.6
7270,324293,464,39.6
7270,324293,465,39.6
7270,324293,466,39.5
7270,324293,467,39.5
7270,324293,468,39.6
7270,324293,469,39.6
7270,324293,470,39.5
7270,324293,471,39.5
7270,324293,472,39.5
7270,324293,473,39.5
7270,324293,474,39.4
7270,324293,475,39.4
7270,324293,476,39.4
7270,324293,477,39.4
7270,324293,478,39.3
7270,324293,479,39.3
7270,324293,480,39.3
7270,324293,481,39.2
7270,324293,482,39.2
7270,324293,483,39.2
7270,324293,484,39.2
7270,324293,485,39.1
7270,324293,486,39.1
7270,324293,487,39.1
7270,324293,488,39.1
7270,324293,489,39.1
7270,324293,490,39.1
7270,324293,491,39.0
7270,324293,492,39.0
7270,324293,493,38.9
7270,324293,494,38.9
7270,324293,495,38.9
7270,324293,496,38.9
7270,324293,497,38.8
7270,324293,498,38.8
7270,324293,499,38.8
7270,324293,500,38.7
7270,324293,501,38.7
7270,324293,502,38.7
7270,324293,503,38.7
7270,324293,504,38.6
7270,324293,505,38.6
7270,324293,506,38.6
7270,324293,507,38.5
7270,324293,508,38.5
7270,324293,509,38.5
7270,324293,510,38.5
7270,324293,511,38.6
7270,324293,512,38.5
7270,324293,513,38.5
7270,324293,514,38.5
7270,324293,515,38.5
7270,324293,516,38.5
7270,324293,517,38.4
7270,324293,518,38.4
7270,324293,519,38.4
7270,324293,520,38.3
7270,324293,521,38.3
7270,324293,522,38.3
7270,324293,523,38.3
7270,324293,524,38.2
7270,324293,525,38.2
7270,324293,526,38.2
7270,324293,527,38.2
7270,324293,528,38.2
7270,324293,529,38.1
7270,324293,530,38.1
7270,324293,531,38.1
7270,324293,532,38.1
7270,324293,533,38.0
7270,324293,534,38.0
7270,324293,535,37.9
7270,324293,536,38.0
7270,324293,537,37.9
7270,324293,538,37.9
7270,324293,539,37.9
7270,324293,540,37.9
7270,324293,541,37.9
7270,324293,542,37.8
7270,324293,543,37.8
7270,324293,544,37.8
7270,324293,545,37.8
7270,324293,546,37.7
7270,324293,547,37.7
7270,324293,548,37.7
7270,324293,549,37.7
7270,324293,550,37.6
7270,324293,551,37.6
7270,324293,552,37.6
7270,324293,553,37.7
7270,324293,554,37.7
7270,324293,555,37.6
7270,324293,556,37.6
7270,324293,557,37.6
7270,324293,558,37.5
7270,324293,559,37.5
7270,324293,560,37.5
7270,324293,561,37.4
7270,324293,562,37.4
7270,324293,563,37.3
7270,324293,564,37.3
7270,324293,565,37.3
7270,324293,566,37.3
7270,324293,567,37.3
7270,324293,568,37.3
7270,324293,569,37.2
7270,324293,570,37.2
7270,324293,571,37.2
7270,324293,572,37.2
7270,324293,573,37.1
7270,324293,574,37.1
7270,324293,575,37.1
7270,324293,576,37.1
7270,324293,577,37.0
7270,324293,578,37.0
7270,324293,579,37.0
7270,324293,580,37.0
7270,324293,581,36.9
7270,324293,582,36.9
7270,324293,583,36.9
7270,324293,584,36.8
7270,324293,585,36.8
7270,324293,586,36.8
7270,324293,587,36.8
7270,324293,588,36.7
7270,324293,589,36.7
7270,324293,590,36.7
7270,324293,591,36.7
7270,324293,592,36.6
7270,324293,593,36.6
7270,324293,594,36.6
7270,324293,595,36.6
7270,324293,596,36.6
7270,324293,597,36.6
7270,324293,598,36.7
7270,324293,599,36.6
7270,324293,600,36.6
7270,324293,601,36.6
7270,324293,602,36.5
7270,324293,603,36.5
7270,324293,604,36.5
7270,324293,605,36.4
7270,324293,606,36.4
7270,324293,607,36.4
7270,324293,608,36.4
7270,324293,609,36.4
7270,324293,610,36.4
7270,324293,611,36.3
7270,324293,612,36.3
7270,324293,613,36.3
7270,324293,614,36.3
7270,324293,615,36.3
7270,324293,616,36.2
7270,324293,617,36.2
7270,324293,618,36.2
7270,324293,619,36.2
7270,324293,620,36.1
7270,324293,621,36.1
7270,324293,622,36.0
7270,324293,623,36.0
7270,324293,624,36.0
7270,324293,625,36.0
7270,324293,626,36.0
7270,324293,627,36.0
7270,324293,628,35.9
7270,324293,629,35.9
7270,324293,630,35.9
7270,324293,631,35.8
7270,324293,632,35.8
7270,324293,633,35.8
7270,324293,634,35.8
7270,324293,635,35.8
7270,324293,636,35.7
7270,324293,637,35.7
7270,324293,638,35.7
7270,324293,639,35.6
7270,324293,640,35.6
7270,324293,641,35.6
7270,324293,642,35.6
7270,324293,643,35.7
7270,324293,644,35.7
7270,324293,645,35.6
7270,324293,646,35.6
7270,324293,647,35.6
7270,324293,648,35.6
7270,324293,649,35.5
7270,324293,650,35.5
7270,324293,651,35.5
7270,324293,652,35.5
7270,324293,653,35.5
7270,324293,654,35.4
7270,324293,655,35.4
7270,324293,656,35.4
7270,324293,657,35.3
7270,324293,658,35.3
7270,324293,659,35.3
7270,324293,660,35.3
7270,324293,661,35.2
7270,324293,662,35.2
7270,324293,663,35.2
7270,324293,664,35.2
7270,324293,665,35.1
7270,324293,666,35.1
7270,324293,667,35.1
7270,324293,668,35.1
7270,324293,669,35.0
7270,324293,670,35.0
7270,324293,671,35.0
7270,324293,672,35.0
7270,324293,673,34.9
7270,324293,674,34.9
7270,324293,675,34.9
7270,324293,676,34.9
7270,324293,677,34.9
7270,324293,678,34.8
7270,324293,679,34.8
7270,324293,680,34.8
7270,324293,681,34.8
7270,324293,682,34.7
7270,324293,683,34.7
7270,324293,684,34.7
7270,324293,685,34.7
7270,324293,686,34.6
7270,324293,687,34.6
7270,324293,688,34.8
7270,324293,689,34.7
7270,324293,690,34.7
7270,324293,691,34.6
7270,324293,692,34.6
7270,324293,693,34.6
7270,324293,694,34.6
7270,324293,695,34.5
7270,324293,696,34.5
7270,324293,697,34.5
7270,324293,698,34.5
7270,324293,699,34.5
7270,324293,700,34.4
7270,324293,701,34.4
7270,324293,702,34.4
7270,324293,703,34.4
7270,324293,704,34.4
7270,324293,705,34.3
7270,324293,706,34.3
7270,324293,707,34.3
7270,324293,708,34.2
7270,324293,709,34.2
7270,324293,710,34.2
7270,324293,711,34.2
7270,324293,712,34.2
7270,324293,713,34.1
7270,324293,714,34.1
7270,324293,715,34.1
7270,324293,716,34.1
7270,324293,717,34.1
7270,324293,718,34.0
7270,324293,719,34.0
7270,324293,720,34.0
7270,324293,721,34.0
7270,324293,722,34.0
7270,324293,723,34.0
7270,324293,724,33.9
7270,324293,725,33.9
7270,324293,726,33.9
7270,324293,727,33.9
7270,324293,728,33.8
7270,324293,729,33.8
7270,324293,730,34.0
7270,324293,731,33.9
7270,324293,732,33.9
7270,324293,733,33.9
7270,324293,734,33.8
7270,324293,735,33.8
7270,324293,736,33.8
7270,324293,737,33.8
7270,324293,738,33.7
7270,324293,739,33.7
7270,324293,740,33.6
7270,324293,741,33.7
7270,324293,742,33.6
7270,324293,743,33.6
7270,324293,744,33.6
7270,324293,745,33.5
7270,324293,746,33.5
7270,324293,747,33.5
7270,324293,748,33.5
7270,324293,749,33.5
7270,324293,750,33.4
7270,324293,751,33.4
7270,324293,752,33.4
7270,324293,753,33.4
7270,324293,754,33.4
7270,324293,755,33.3
7270,324293,756,33.3
7270,324293,757,33.3
7270,324293,758,33.3
7270,324293,759,33.2
7270,324293,760,33.2
7270,324293,761,33.2
7270,324293,762,33.2
7270,324293,763,33.1
7270,324293,764,33.1
7270,324293,765,33.1
7270,324293,766,33.1
7270,324293,767,33.0
7270,324293,768,33.0
7270,324293,769,33.0
7270,324293,770,33.0
7270,324293,771,33.0
7270,324293,772,32.9
7270,324293,773,32.9
7270,324293,774,32.9
7270,324293,775,33.0
7270,324293,776,32.9
7270,324293,777,32.9
7270,324293,778,32.9
7270,324293,779,32.8
7270,324293,780,32.8
7270,324293,781,32.8
7270,324293,782,32.8
7270,324293,783,32.8
7270,324293,784,32.7
7270,324293,785,32.7
7270,324293,786,32.7
7270,324293,787,32.7
7270,324293,788,32.7
7270,324293,789,32.7
7270,324293,790,32.6
7270,324293,791,32.6
7270,324293,792,32.6
7270,324293,793,32.6
7270,324293,794,32.6
7270,324293,795,32.6
7270,324293,796,32.5
7270,324293,797,32.5
7270,324293,798,32.5
7270,324293,799,32.5
7270,324293,800,32.4
7270,324293,801,32.4
7270,324293,802,32.4
7270,324293,803,32.4
7270,324293,804,32.4
7270,324293,805,32.3
7270,324293,806,32.3
7270,324293,807,32.3
7270,324293,808,32.2
7270,324293,809,32.2
7270,324293,810,32.1
7270,324293,811,32.1
7270,324293,812,32.1
7270,324293,813,32.1
7270,324293,814,32.1
7270,324293,815,32.1
7270,324293,816,32.0
7270,324293,817,32.0
7270,324293,818,32.0
7270,324293,819,32.0
7270,324293,820,32.1
7270,324293,821,32.0
7270,324293,822,32.0
7270,324293,823,32.0
7270,324293,824,32.0
7270,324293,825,32.0
7270,324293,826,31.9
7270,324293,827,31.9
7270,324293,828,31.9
7270,324293,829,31.9
7270,324293,830,31.8
7270,324293,831,31.8
7270,324293,832,31.8
7270,324293,833,31.8
7270,324293,834,31.8
7270,324293,835,31.7
7270,324293,836,31.7
7270,324293,837,31.7
7270,324293,838,31.6
7270,324293,839,31.6
7270,324293,840,31.6
7270,324293,841,31.6
7270,324293,842,31.6
7270,324293,843,31.5
7270,324293,844,31.5
7270,324293,845,31.5
7270,324293,846,31.5
7270,324293,847,31.4
7270,324293,848,31.5
7270,324293,849,31.5
7270,324293,850,31.4
7270,324293,851,31.4
7270,324293,852,31.4
7270,324293,853,31.4
7270,324293,854,31.3
7270,324293,855,31.3
7270,324293,856,31.3
7270,324293,857,31.3
7270,324293,858,31.3
7270,324293,859,31.3
7270,324293,860,31.3
7270,324293,861,31.2
7270,324293,862,31.2
7270,324293,863,31.2
7270,324293,864,31.1
7270,324293,865,31.2
7270,324293,866,31.2
7270,324293,867,31.2
7270,324293,868,31.2
7270,324293,869,31.1
7270,324293,870,31.1
7270,324293,871,31.1
7270,324293,872,31.1
7270,324293,873,31.1
7270,324293,874,31.0
7270,324293,875,31.0
7270,324293,876,31.0
7270,324293,877,31.0
7270,324293,878,31.0
7270,324293,879,30.9
7270,324293,880,30.9
7270,324293,881,30.9
7270,324293,882,30.9
7270,324293,883,30.9
7270,324293,884,30.8
7270,324293,885,30.8
7270,324293,886,30.9
7270,324293,887,30.8
7270,324293,888,30.8
7270,324293,889,30.7
7270,324293,890,30.7
7270,324293,891,30.7
7270,324293,892,30.7
7270,324293,893,30.6
7270,324293,894,30.6
7270,324293,895,30.6
7270,324293,896,30.6
7270,324293,897,30.5
7270,324293,898,30.5
7270,324293,899,30.5
7270,324293,900,30.5
7270,324293,901,30.4
7270,324293,902,30.5
7270,324293,903,30.4
7270,324293,904,30.4
7270,324293,905,30.4
7270,324293,906,30.4
7270,324293,907,30.4
7270,324293,908,30.4
7270,324293,909,30.3
7270,324293,910,30.4
7270,324293,911,30.4
7270,324293,912,30.4
7270,324293,913,30.3
7270,324293,914,30.3
7270,324293,915,30.3
7270,324293,916,30.3
7270,324293,917,30.3
7270,324293,918,30.3
7270,324293,919,30.2
7270,324293,920,30.2
7270,324293,921,30.2
7270,324293,922,30.2
7270,324293,923,30.2
7270,324293,924,30.1
7270,324293,925,30.1
7270,324293,926,30.1
7270,324293,927,30.1
7270,324293,928,30.1
7270,324293,929,30.1
7270,324293,930,30.0
7270,324293,931,30.0
7270,324293,932,29.9
7270,324293,933,29.9
7270,324293,934,30.0
7270,324293,935,29.9
7270,324293,936,29.9
7270,324293,937,29.9
7270,324293,938,29.9
7270,324293,939,29.8
7270,324293,940,29.8
7270,324293,941,29.8
7270,324293,942,29.8
7270,324293,943,29.7
7270,324293,944,29.7
7270,324293,945,29.7
7270,324293,946,29.7
7270,324293,947,29.7
7270,324293,948,29.7
7270,324293,949,29.7
7270,324293,950,29.6
7270,324293,951,29.6
7270,324293,952,29.6
7270,324293,953,29.7
7270,324293,954,27.6
7270,324293,955,29.6
7270,324293,956,29.6
7270,324293,957,29.2
7270,324293,958,27.1
7270,324293,959,29.6
7270,324293,960,29.6
7270,324293,961,29.5
7270,324293,962,29.5
7270,324293,963,29.5
7270,324293,964,29.5
7270,324293,965,29.5
7270,324293,966,29.4
7270,324293,967,29.4
7270,324293,968,29.4
7270,324293,969,29.4
7270,324293,970,29.4
7270,324293,971,29.3
7270,324293,972,29.3
7270,324293,973,29.3
7270,324293,974,29.3
7270,324293,975,29.3
7270,324293,976,29.2
7270,324293,977,29.2
7270,324293,978,29.2
7270,324293,979,29.0
7270,324293,980,29.0
7270,324293,981,29.0
7270,324293,982,29.0
7270,324293,983,29.0
7270,324293,984,29.0
7270,324293,985,29.0
7270,324293,986,29.0
7270,324293,987,28.9
7270,324293,988,28.9
7270,324293,989,28.9
7270,324293,990,28.9
7270,324293,991,28.8
7270,324293,992,28.8
7270,324293,993,28.8
7270,324293,994,28.8
7270,324293,995,28.7
7270,324293,996,28.7
7270,324293,997,28.7
7270,324293,998,28.8
7270,324293,999,28.7
7270,324293,1000,28.7
7270,324293,1001,28.7
7270,324293,1002,28.7
7270,324293,1003,28.7
7270,324293,1004,28.7
7270,324293,1005,28.7
7270,324293,1006,28.6
7270,324293,1007,28.6
7270,324293,1008,28.6
7270,324293,1009,28.6
7270,324293,1010,28.5
7270,324293,1011,28.5
7270,324293,1012,28.5
7270,324293,1013,28.5
7270,324293,1014,28.4
7270,324293,1015,28.4
7270,324293,1016,28.4
7270,324293,1017,28.4
7270,324293,1018,28.4
7270,324293,1019,28.4
7270,324293,1020,28.4
7270,324293,1021,28.4
7270,324293,1022,28.3
7270,324293,1023,28.3
7270,324293,1024,28.3
7270,324293,1025,28.3
7270,324293,1026,28.2
7270,324293,1027,28.2
7270,324293,1028,28.2
7270,324293,1029,28.2
7270,324293,1030,28.2
7270,324293,1031,28.2
7270,324293,1032,28.1
7270,324293,1033,28.1
7270,324293,1034,28.1
7270,324293,1035,28.1
7270,324293,1036,28.1
7270,324293,1037,28.1
7270,324293,1038,28.0
7270,324293,1039,28.0
7270,324293,1040,28.0
7270,324293,1041,28.0
7270,324293,1042,27.9
7270,324293,1043,27.9
7270,324293,1044,28.0
7270,324293,1045,28.0
7270,324293,1046,27.9
7270,324293,1047,27.9
7270,324293,1048,27.9
7270,324293,1049,27.9
7270,324293,1050,27.9
7270,324293,1051,27.9
7270,324293,1052,27.9
7270,324293,1053,27.9
7270,324293,1054,27.8
7270,324293,1055,27.8
7270,324293,1056,27.8
7270,324293,1057,27.8
7270,324293,1058,27.8
7270,324293,1059,27.7
7270,324293,1060,27.7
7270,324293,1061,27.7
7270,324293,1062,27.7
7270,324293,1063,27.7
7270,324293,1064,27.6
7270,324293,1065,27.6
7270,324293,1066,27.6
7270,324293,1067,27.6
7270,324293,1068,27.5
7270,324293,1069,27.5
7270,324293,1070,27.5
7270,324293,1071,27.5
7270,324293,1072,27.5
7270,324293,1073,27.5
7270,324293,1074,27.5
7270,324293,1075,27.4
7270,324293,1076,27.4
7270,324293,1077,27.4
7270,324293,1078,27.4
7270,324293,1079,27.3
7270,324293,1080,27.3
7270,324293,1081,27.3
7270,324293,1082,27.3
7270,324293,1083,27.3
7270,324293,1084,27.3
7270,324293,1085,27.2
7270,324293,1086,27.2
7270,324293,1087,27.2
7270,324293,1088,27.2
7270,324293,1089,27.2
7270,324293,1090,27.2
7270,324293,1091,27.2
7270,324293,1092,27.2
7270,324293,1093,27.2
7270,324293,1094,27.2
7270,324293,1095,27.2
7270,324293,1096,27.2
7270,324293,1097,27.2
7270,324293,1098,27.1
7270,324293,1099,27.1
7270,324293,1100,27.1
7270,324293,1101,27.1
7270,324293,1102,27.0
7270,324293,1103,27.0
7270,324293,1104,27.0
7270,324293,1105,27.0
7270,324293,1106,27.0
7270,324293,1107,27.0
7270,324293,1108,27.0
7270,324293,1109,26.9
7270,324293,1110,26.9
7270,324293,1111,26.9
7270,324293,1112,26.9
7270,324293,1113,26.8
7270,324293,1114,26.8
7270,324293,1115,26.8
7270,324293,1116,26.8
7270,324293,1117,26.8
7270,324293,1118,26.8
7270,324293,1119,26.8
7270,324293,1120,26.7
7270,324293,1121,26.7
7270,324293,1122,26.7
7270,324293,1123,26.7
7270,324293,1124,26.7
7270,324293,1125,26.6
7270,324293,1126,26.6
7270,324293,1127,26.6
7270,324293,1128,26.6
7270,324293,1129,26.5
7270,324293,1130,26.5
7270,324293,1131,26.5
7270,324293,1132,26.5
7270,324293,1133,26.5
7270,324293,1134,26.5
7270,324293,1135,26.5
7270,324293,1136,26.5
7270,324293,1137,26.4
7270,324293,1138,26.4
7270,324293,1139,26.4
7270,324293,1140,26.4
7270,324293,1141,26.4
7270,324293,1142,26.4
7270,324293,1143,26.4
7270,324293,1144,26.4
7270,324293,1145,26.4
7270,324293,1146,26.4
7270,324293,1147,26.4
7270,324293,1148,26.3
7270,324293,1149,26.3
7270,324293,1150,26.3
7270,324293,1151,26.3
7270,324293,1152,26.3
7270,324293,1153,26.3
7270,324293,1154,26.2
7270,324293,1155,26.2
7270,324293,1156,26.2
7270,324293,1157,26.2
7270,324293,1158,26.2
7270,324293,1159,26.2
7270,324293,1160,26.1
7270,324293,1161,26.1
7270,324293,1162,26.1
7270,324293,1163,26.1
7270,324293,1164,26.1
7270,324293,1165,26.0
7270,324293,1166,26.0
7270,324293,1167,26.0
7270,324293,1168,26.0
7270,324293,1169,26.0
7270,324293,1170,26.0
7270,324293,1171,25.9
7270,324293,1172,25.9
7270,324293,1173,25.9
7270,324293,1174,25.9
7270,324293,1175,25.9
7270,324293,1176,25.9
7270,324293,1177,25.8
7270,324293,1178,25.8
7270,324293,1179,25.4
7270,324293,1180,25.8
7270,324293,1181,25.8
7270,324293,1182,23.6
7270,324293,1183,23.1
7270,324293,1184,25.8
7270,324293,1185,25.7
7270,324293,1186,25.7
7270,324293,1187,25.7
7270,324293,1188,25.7
7270,324293,1189,25.7
7270,324293,1190,25.6
7270,324293,1191,25.6
7270,324293,1192,25.7
7270,324293,1193,25.7
7270,324293,1194,25.6
7270,324293,1195,25.6
7270,324293,1196,25.6
7270,324293,1197,25.6
7270,324293,1198,25.6
7270,324293,1199,25.6
7270,324293,1200,25.5
7270,324293,1201,25.5
7270,324293,1202,25.5
7270,324293,1203,25.5
7270,324293,1204,25.5
7270,324293,1205,25.4
7270,324293,1206,25.4
7270,324293,1207,25.4
7270,324293,1208,25.8
7270,324293,1209,27.1
7270,324293,1210,27.3
7270,324293,1211,27.3
7270,324293,1212,27.3
7270,324293,1213,27.2
7270,324293,1214,27.2
7270,324293,1215,27.2
7270,324293,1216,27.2
7270,324293,1217,27.2
7270,324293,1218,27.1
7270,324293,1219,27.1
7270,324293,1220,27.1
7270,324293,1221,27.1
7270,324293,1222,27.0
7270,324293,1223,27.0
7270,324293,1224,27.0
7270,324293,1225,27.0
7270,324293,1226,27.0
7270,324293,1227,26.9
7270,324293,1228,26.9
7270,324293,1229,26.9
7270,324293,1230,26.9
7270,324293,1231,26.8
7270,324293,1232,26.8
7270,324293,1233,26.8
7270,324293,1234,26.8
7270,324293,1235,26.8
7270,324293,1236,26.7
7270,324293,1237,26.7
7270,324293,1238,26.7
7270,324293,1239,26.7
7270,324293,1240,26.6
7270,324293,1241,26.6
7270,324293,1242,26.6
7270,324293,1243,26.6
7270,324293,1244,26.6
7270,324293,1245,26.6
7270,324293,1246,26.5
7270,324293,1247,26.5
7270,324293,1248,26.5
7270,324293,1249,26.5
7270,324293,1250,26.4
7270,324293,1251,26.4
7270,324293,1252,26.4
7270,324293,1253,26.4
7270,324293,1254,26.3
7270,324293,1255,26.3
7270,324293,1256,26.3
7270,324293,1257,26.3
7270,324293,1258,26.3
7270,324293,1259,26.3
7270,324293,1260,26.2
7270,324293,1261,26.2
7270,324293,1262,26.2
7270,324293,1263,26.2
7270,324293,1264,26.2
7270,324293,1265,26.2
7270,324293,1266,26.1
7270,324293,1267,26.1
7270,324293,1268,26.1
7270,324293,1269,26.1
7270,324293,1270,26.1
7270,324293,1271,26.0
7270,324293,1272,26.0
7270,324293,1273,26.0
7270,324293,1274,26.0
7270,324293,1275,26.0
7270,324293,1276,26.0
7270,324293,1277,25.9
7270,324293,1278,25.9
7270,324293,1279,25.9
7270,324293,1280,25.9
7270,324293,1281,25.9
7270,324293,1282,25.8
7270,324293,1283,25.8
7270,324293,1284,25.8
7270,324293,1285,25.8
7270,324293,1286,25.8
7270,324293,1287,25.7
7270,324293,1288,25.7
7270,324293,1289,25.7
7270,324293,1290,25.7
7270,324293,1291,25.7
7270,324293,1292,25.6
7270,324293,1293,25.6
7270,324293,1294,25.6
7270,324293,1295,25.6
7270,324293,1296,25.6
7270,324293,1297,25.6
7270,324293,1298,25.5
7270,324293,1299,25.5
7270,324293,1300,25.5
7270,324293,1301,25.5
7270,324293,1302,25.5
7270,324293,1303,25.4
7270,324293,1304,25.4
7270,324293,1305,25.4
7270,324293,1306,25.4
7270,324293,1307,25.4
7270,324293,1308,25.3
7270,324293,1309,25.3
7270,324293,1310,25.3
7270,324293,1311,25.3
7270,324293,1312,25.3
7270,324293,1313,25.2
7270,324293,1314,25.2
7270,324293,1315,25.2
7270,324293,1316,25.2
7270,324293,1317,25.2
7270,324293,1318,25.2
7270,324293,1319,25.1
7270,324293,1320,24.2
7270,324293,1321,25.1
7270,324293,1322,25.1
7270,324293,1323,25.1
7270,324293,1324,23.6
7270,324293,1325,25.0
7270,324293,1326,25.0
7270,324293,1327,25.0
7270,324293,1328,25.0
7270,324293,1329,25.0
7270,324293,1330,25.0
7270,324293,1331,24.9
7270,324293,1332,24.9
7270,324293,1333,24.9
7270,324293,1334,24.9
7270,324293,1335,24.9
7270,324293,1336,24.9
7270,324293,1337,24.8
7270,324293,1338,24.8
7270,324293,1339,24.8
7270,324293,1340,24.8
7270,324293,1341,24.8
7270,324293,1342,24.7
7270,324293,1343,24.7
7270,324293,1344,24.7
7270,324293,1345,24.7
7270,324293,1346,24.7
7270,324293,1347,24.7
7270,324293,1348,24.6
7270,324293,1349,24.6
7270,324293,1350,24.6
7270,324293,1351,24.6
7270,324293,1352,24.6
7270,324293,1353,24.5
7270,324293,1354,24.5
7270,324293,1355,24.5
7270,324293,1356,24.5
7270,324293,1357,24.5
7270,324293,1358,24.5
7270,324293,1359,24.3
7270,324293,1360,24.4
7270,324293,1361,24.4
7270,324293,1362,24.4
7270,324293,1363,24.4
7270,324293,1364,24.4
7270,324293,1365,24.3
7270,324293,1366,24.3
7270,324293,1367,24.3
7270,324293,1368,24.3
7270,324293,1369,24.3
7270,324293,1370,24.3
7270,324293,1371,24.2
7270,324293,1372,24.2
7270,324293,1373,24.2
7270,324293,1374,24.2
7270,324293,1375,24.2
7270,324293,1376,24.2
7270,324293,1377,24.1
7270,324293,1378,24.1
7270,324293,1379,24.1
7270,324293,1380,24.1
7270,324293,1381,24.1
7270,324293,1382,24.1
7270,324293,1383,24.0
7270,324293,1384,24.0
7270,324293,1385,24.0
7270,324293,1386,24.0
7270,324293,1387,24.0
7270,324293,1388,24.0
7270,324293,1389,23.9
7270,324293,1390,23.9
7270,324293,1391,23.9
7270,324293,1392,23.9
7270,324293,1393,23.9
7270,324293,1394,23.9
7270,324293,1395,23.9
7270,324293,1396,23.8
7270,324293,1397,23.8
7270,324293,1398,23.8
7270,324293,1399,23.8
7270,324293,1400,23.8
7270,324293,1401,23.8
7270,324293,1402,23.7
7270,324293,1403,23.7
7270,324293,1404,23.7
7270,324293,1405,23.7
7270,324293,1406,23.7
7270,324293,1407,23.7
7270,324293,1408,23.6
7270,324293,1409,23.6
7270,324293,1410,23.6
7270,324293,1411,23.5
7270,324293,1412,23.6
7270,324293,1413,23.6
7270,324293,1414,23.6
7270,324293,1415,23.5
7270,324293,1416,23.6
7270,324293,1417,23.5
7270,324293,1418,23.5
7270,324293,1419,23.5
7270,324293,1420,23.5
7270,324293,1421,23.5
7270,324293,1422,24.1
7270,324293,1423,24.7
7270,324293,1424,24.7
